# i_rad	L_edd
5.070181477043527174e-01 4.597431512085637273e+00
5.078908123303499389e-01 4.574577730972087863e+00
5.087634769563470494e-01 4.551834822672494951e+00
5.096361415823442709e-01 4.529203111971241036e+00
5.105088062083413813e-01 4.506682923652715722e+00
5.113814708343386028e-01 4.484274582501300621e+00
5.122541354603357133e-01 4.461978413301387114e+00
5.131268000863329348e-01 4.439794740837357701e+00
5.139994647123300453e-01 4.417723889893601985e+00
5.148721293383272668e-01 4.395766185254500691e+00
5.157447939643243773e-01 4.373921951704446975e+00
5.166174585903215988e-01 4.352191514027821562e+00
5.174901232163187093e-01 4.330575197009014055e+00
5.183627878423159308e-01 4.309073325432408730e+00
5.192354524683130412e-01 4.287686224082394304e+00
5.201081170943102627e-01 4.266414217743351500e+00
5.209807817203073732e-01 4.245257631199673476e+00
5.218534463463045947e-01 4.224216789235741842e+00
5.227261109723017052e-01 4.203292016635946204e+00
5.235987755982989267e-01 4.182483638184667285e+00
5.244714402242960372e-01 4.161791978666298242e+00
5.253441048502932587e-01 4.141217362865220686e+00
5.262167694762903691e-01 4.120760115565824222e+00
5.270894341022875906e-01 4.100420561552488685e+00
5.279620987282847011e-01 4.080199025609609009e+00
5.288347633542818116e-01 4.060095832521566805e+00
5.297074279802790331e-01 4.040111307072745461e+00
5.305800926062761436e-01 4.020245774047537246e+00
5.314527572322733651e-01 4.000499558230322883e+00
5.323254218582704755e-01 3.980872984405494641e+00
5.331980864842676970e-01 3.961366377357431467e+00
5.340707511102648075e-01 3.941980061870526963e+00
5.349434157362620290e-01 3.922714362729160964e+00
5.358160803622591395e-01 3.903569604717725294e+00
5.366887449882563610e-01 3.884546112620601122e+00
5.375614096142534715e-01 3.865644211222179383e+00
5.384340742402506930e-01 3.846864225306841689e+00
5.393067388662478034e-01 3.828206479658978978e+00
5.401794034922450249e-01 3.809671299062972860e+00
5.410520681182421354e-01 3.791259008303214717e+00
5.419247327442393569e-01 3.772969932164084383e+00
5.427973973702364674e-01 3.754804395429974573e+00
5.436700619962336889e-01 3.736762722885267340e+00
5.445427266222307994e-01 3.718845239314351403e+00
5.454153912482280209e-01 3.701052269501608816e+00
5.462880558742251313e-01 3.683384138231432292e+00
5.471607205002223528e-01 3.665841170288202111e+00
5.480333851262194633e-01 3.648423690456308766e+00
5.489060497522166848e-01 3.631132023520134755e+00
5.497787143782137953e-01 3.613966494264070572e+00
5.506513790042110168e-01 3.596927427472497385e+00
5.515240436302081273e-01 3.580015147929807018e+00
5.523967082562053488e-01 3.563229980420380194e+00
5.532693728822024593e-01 3.546572249728608295e+00
5.541420375081996808e-01 3.530042280638873375e+00
5.550147021341967912e-01 3.513640397935565041e+00
5.558873667601940127e-01 3.497366926403065346e+00
5.567600313861911232e-01 3.481222190825765672e+00
5.576326960121883447e-01 3.465206515988047631e+00
5.585053606381854552e-01 3.449320226674301715e+00
5.593780252641826767e-01 3.433563647668909979e+00
5.602506898901797872e-01 3.417937103756262029e+00
5.611233545161770087e-01 3.402440919720741253e+00
5.619960191421741191e-01 3.387075420346736809e+00
5.628686837681713406e-01 3.371840930418632087e+00
5.637413483941684511e-01 3.356737774720816248e+00
5.646140130201656726e-01 3.341766278037672233e+00
5.654866776461627831e-01 3.326926765153589649e+00
5.663593422721600046e-01 3.312219560852951883e+00
5.672320068981571151e-01 3.297644989920147651e+00
5.681046715241543366e-01 3.283206626832605668e+00
5.689773361501514470e-01 3.268906349642149767e+00
5.698500007761485575e-01 3.254741938494746911e+00
5.707226654021457790e-01 3.240711173536365841e+00
5.715953300281428895e-01 3.226811834912978849e+00
5.724679946541401110e-01 3.213041702770551122e+00
5.733406592801372215e-01 3.199398557255056730e+00
5.742133239061344430e-01 3.185880178512460859e+00
5.750859885321315534e-01 3.172484346688736245e+00
5.759586531581287749e-01 3.159208841929848521e+00
5.768313177841258854e-01 3.146051444381770867e+00
5.777039824101231069e-01 3.133009934190469359e+00
5.785766470361202174e-01 3.120082091501917176e+00
5.794493116621174389e-01 3.107265696462079507e+00
5.803219762881145494e-01 3.094558529216929088e+00
5.811946409141117709e-01 3.081958369912432438e+00
5.820673055401088813e-01 3.069462998694561850e+00
5.829399701661061028e-01 3.057070195709282956e+00
5.838126347921032133e-01 3.044777741102569824e+00
5.846852994181004348e-01 3.032583415020386752e+00
5.855579640440975453e-01 3.020484997608707367e+00
5.864306286700947668e-01 3.008480269013497743e+00
5.873032932960918773e-01 2.996567009380731061e+00
5.881759579220890988e-01 2.984742998856372065e+00
5.890486225480862092e-01 2.973006017586393490e+00
5.899212871740834307e-01 2.961353845716762745e+00
5.907939518000805412e-01 2.949784263393451234e+00
5.916666164260777627e-01 2.938295050762425920e+00
5.925392810520748732e-01 2.926883987969658207e+00
5.934119456780720947e-01 2.915548855161115505e+00
5.942846103040692052e-01 2.904287432482770104e+00
5.951572749300664267e-01 2.893097500080587636e+00
5.960299395560635372e-01 2.881976838100540395e+00
5.969026041820607587e-01 2.870923226688595342e+00
5.977752688080578691e-01 2.859934445990725216e+00
5.986479334340550906e-01 2.849008276152895203e+00
5.995205980600522011e-01 2.838142497321078039e+00
6.003932626860494226e-01 2.827334889641241134e+00
6.012659273120465331e-01 2.816583233259355001e+00
6.021385919380437546e-01 2.805885308321387939e+00
6.030112565640408651e-01 2.795238894973310906e+00
6.038839211900380866e-01 2.784641773361090422e+00
6.047565858160351970e-01 2.774091723630699224e+00
6.056292504420324185e-01 2.763586525928103832e+00
6.065019150680295290e-01 2.753123960399276093e+00
6.073745796940267505e-01 2.742701807190182528e+00
6.082472443200238610e-01 2.732317846446795873e+00
6.091199089460210825e-01 2.721969858315082202e+00
6.099925735720181930e-01 2.711655622941013366e+00
6.108652381980153034e-01 2.701372920470557215e+00
6.117379028240125249e-01 2.691119531049682934e+00
6.126105674500096354e-01 2.680893234824361482e+00
6.134832320760068569e-01 2.670691811940560267e+00
6.143558967020039674e-01 2.660513042544250695e+00
6.152285613280011889e-01 2.650354706781399283e+00
6.161012259539982994e-01 2.640214584797979658e+00
6.169738905799955209e-01 2.630090456739956117e+00
6.178465552059926313e-01 2.619980102753302731e+00
6.187192198319898528e-01 2.609881302983984686e+00
6.195918844579869633e-01 2.599791837577974718e+00
6.204645490839841848e-01 2.589709486681239792e+00
6.213372137099812953e-01 2.579632030439751311e+00
6.222098783359785168e-01 2.569557248999476240e+00
6.230825429619756273e-01 2.559482922506386871e+00
6.239552075879728488e-01 2.549406831106448834e+00
6.248278722139699592e-01 2.539326754945635312e+00
6.257005368399671807e-01 2.529240474169912822e+00
6.265732014659642912e-01 2.519145768925253215e+00
6.274458660919615127e-01 2.509040419357622564e+00
6.283185307179586232e-01 2.498922205612993608e+00
6.291911953439558447e-01 2.488788907837332864e+00
6.300638599699529552e-01 2.478638306176613071e+00
6.309365245959501767e-01 2.468468180776799414e+00
6.318091892219472872e-01 2.458276311783865520e+00
6.326818538479445087e-01 2.448060479343776574e+00
6.335545184739416191e-01 2.437818463602505314e+00
6.344271830999388406e-01 2.427548044706018260e+00
6.352998477259359511e-01 2.417247002800288147e+00
6.361725123519331726e-01 2.406913118031280607e+00
6.370451769779302831e-01 2.396544170544967933e+00
6.379178416039275046e-01 2.386137940487317533e+00
6.387905062299246151e-01 2.375692208004300365e+00
6.396631708559218366e-01 2.365204753241883839e+00
6.405358354819189470e-01 2.354673356346039803e+00
6.414085001079161685e-01 2.344095797462734776e+00
6.422811647339132790e-01 2.333469856737941495e+00
6.431538293599105005e-01 2.322793314317625146e+00
6.440264939859076110e-01 2.312063950347759356e+00
6.448991586119048325e-01 2.301279544974310198e+00
6.457718232379019430e-01 2.290437878343249967e+00
6.466444878638991645e-01 2.279536730600544292e+00
6.475171524898962749e-01 2.268573881892165911e+00
6.483898171158934964e-01 2.257547112364081787e+00
6.492624817418906069e-01 2.246454202162263769e+00
6.501351463678877174e-01 2.235292931432679264e+00
6.510078109938849389e-01 2.224061080321297013e+00
6.518804756198820494e-01 2.212756428974088863e+00
6.527531402458792709e-01 2.201376757537021778e+00
6.536258048718763813e-01 2.189919846156066718e+00
6.544984694978736028e-01 2.178383474977191536e+00
6.553711341238707133e-01 2.166758674279277042e+00
6.562437987498679348e-01 2.155039725728092215e+00
6.571164633758650453e-01 2.143229286549951595e+00
6.579891280018622668e-01 2.131330013971162618e+00
6.588617926278593773e-01 2.119344565218038934e+00
6.597344572538565988e-01 2.107275597516887977e+00
6.606071218798537092e-01 2.095125768094022956e+00
6.614797865058509307e-01 2.082897734175753524e+00
6.623524511318480412e-01 2.070594152988391556e+00
6.632251157578452627e-01 2.058217681758245376e+00
6.640977803838423732e-01 2.045770977711629079e+00
6.649704450098395947e-01 2.033256698074849211e+00
6.658431096358367052e-01 2.020677500074220756e+00
6.667157742618339267e-01 2.008036040936050259e+00
6.675884388878310371e-01 1.995334977886652705e+00
6.684611035138282586e-01 1.982576968152334640e+00
6.693337681398253691e-01 1.969764668959410603e+00
6.702064327658225906e-01 1.956900737534187362e+00
6.710790973918197011e-01 1.943987831102979902e+00
6.719517620178169226e-01 1.931028606892094546e+00
6.728244266438140331e-01 1.918025722127846056e+00
6.736970912698112546e-01 1.904981834036541644e+00
6.745697558958083651e-01 1.891899599844495405e+00
6.754424205218055866e-01 1.878781676778014331e+00
6.763150851478026970e-01 1.865630722063412961e+00
6.771877497737999185e-01 1.852449392926998062e+00
6.780604143997970290e-01 1.839240346595084175e+00
6.789330790257942505e-01 1.826006240293978511e+00
6.798057436517913610e-01 1.812749731249995166e+00
6.806784082777885825e-01 1.799473476689441354e+00
6.815510729037856930e-01 1.786180133838631390e+00
6.824237375297829145e-01 1.772872359923872265e+00
6.832964021557800249e-01 1.759552812171478520e+00
6.841690667817772464e-01 1.746224147807756921e+00
6.850417314077743569e-01 1.732889024059021565e+00
6.859143960337715784e-01 1.719550098151580553e+00
6.867870606597686889e-01 1.706210027311747091e+00
6.876597252857659104e-01 1.692871468765829057e+00
6.885323899117630209e-01 1.679537079740140104e+00
6.894050545377602424e-01 1.666209517460987888e+00
6.902777191637573528e-01 1.652891439154686504e+00
6.911503837897544633e-01 1.639585502047544718e+00
6.920230484157516848e-01 1.626294363365871742e+00
6.928957130417487953e-01 1.613020680335981449e+00
6.937683776677460168e-01 1.599767110184181496e+00
6.946410422937431273e-01 1.586536310136785533e+00
6.955137069197403488e-01 1.573330937420100994e+00
6.963863715457374592e-01 1.560153649260442421e+00
6.972590361717346807e-01 1.547007102884116581e+00
6.981317007977317912e-01 1.533893955517438012e+00
6.990043654237290127e-01 1.520816864386713485e+00
6.998770300497261232e-01 1.507778486718257538e+00
7.007496946757233447e-01 1.494781479738377383e+00
7.016223593017204552e-01 1.481828500673387117e+00
7.024950239277176767e-01 1.468922206749593729e+00
7.033676885537147871e-01 1.456065255193311758e+00
7.042403531797120086e-01 1.443260303230848196e+00
7.051130178057091191e-01 1.430510008088517582e+00
7.059856824317063406e-01 1.417817026992626905e+00
7.068583470577034511e-01 1.405184017169489818e+00
7.077310116837006726e-01 1.392613635845414644e+00
7.086036763096977831e-01 1.380108540246714588e+00
7.094763409356950046e-01 1.367671387599697530e+00
7.103490055616921151e-01 1.355304835130676899e+00
7.112216701876893366e-01 1.343011540065961240e+00
7.120943348136864470e-01 1.330794159631863316e+00
7.129669994396836685e-01 1.318655351054691005e+00
7.138396640656807790e-01 1.306597771560758403e+00
7.147123286916780005e-01 1.294624078376372944e+00
7.155849933176751110e-01 1.282736928727848058e+00
7.164576579436723325e-01 1.270938979841492067e+00
7.173303225696694430e-01 1.259232888943618178e+00
7.182029871956666645e-01 1.247621313260534270e+00
7.190756518216637749e-01 1.236106910018554439e+00
7.199483164476609964e-01 1.224692336443985452e+00
7.208209810736581069e-01 1.213380249763141849e+00
7.216936456996553284e-01 1.202173307202330843e+00
7.225663103256524389e-01 1.191074165987866751e+00
7.234389749516496604e-01 1.180085483346056341e+00
7.243116395776467709e-01 1.169209916503214153e+00
7.251843042036439924e-01 1.158450122685647177e+00
7.260569688296411028e-01 1.147808759119669952e+00
7.269296334556383243e-01 1.137288483031589692e+00
7.278022980816354348e-01 1.126891951647719825e+00
7.286749627076326563e-01 1.116621822194368896e+00
7.295476273336297668e-01 1.106480751897849446e+00
7.304202919596269883e-01 1.096471397984470464e+00
7.312929565856240988e-01 1.086596417680544491e+00
7.321656212116212092e-01 1.076858468212381181e+00
7.330382858376184307e-01 1.067260206806290190e+00
7.339109504636155412e-01 1.057804290688584503e+00
7.347836150896127627e-01 1.048493377085572442e+00
7.356562797156098732e-01 1.039330123223566993e+00
7.365289443416070947e-01 1.030317186328876700e+00
7.374016089676042052e-01 1.021457223627814326e+00
7.382742735936014267e-01 1.012752892346688638e+00
7.391469382195985371e-01 1.004206849711812621e+00
7.400196028455957586e-01 9.958217529494939324e-01
7.408922674715928691e-01 9.876002592860465557e-01
7.417649320975900906e-01 9.795450259477784805e-01
7.426375967235872011e-01 9.715842926889746156e-01
7.435102613495844226e-01 9.636449125253068182e-01
7.443829259755815331e-01 9.557274625751733810e-01
7.452555906015787546e-01 9.478325199569692661e-01
7.461282552275758650e-01 9.399606617890927662e-01
7.470009198535730865e-01 9.321124651899388436e-01
7.478735844795701970e-01 9.242885072779056799e-01
7.487462491055674185e-01 9.164893651713884593e-01
7.496189137315645290e-01 9.087156159887855855e-01
7.504915783575617505e-01 9.009678368484915767e-01
7.513642429835588610e-01 8.932466048689050586e-01
7.522369076095560825e-01 8.855524971684208824e-01
7.531095722355531930e-01 8.778860908654374517e-01
7.539822368615504145e-01 8.702479630783493958e-01
7.548549014875475249e-01 8.626386909255554514e-01
7.557275661135447464e-01 8.550588515254502475e-01
7.566002307395418569e-01 8.475090219964324101e-01
7.574728953655390784e-01 8.399897794568964571e-01
7.583455599915361889e-01 8.325017010252412364e-01
7.592182246175334104e-01 8.250453638198611550e-01
7.600908892435305209e-01 8.176213449591550608e-01
7.609635538695277424e-01 8.102302215615173608e-01
7.618362184955248528e-01 8.028725707453467919e-01
7.627088831215220743e-01 7.955489696290379831e-01
7.635815477475191848e-01 7.882599953309895602e-01
7.644542123735164063e-01 7.810062249695961523e-01
7.653268769995135168e-01 7.737882356632563852e-01
7.661995416255107383e-01 7.666066045303648879e-01
7.670722062515078488e-01 7.594619086893201754e-01
7.679448708775050703e-01 7.523547252585170986e-01
7.688175355035021807e-01 7.452856313563541724e-01
7.696902001294994022e-01 7.382552041012260258e-01
7.705628647554965127e-01 7.312640206115312846e-01
7.714355293814937342e-01 7.243126580056646890e-01
7.723081940074908447e-01 7.174016934020246428e-01
7.731808586334879552e-01 7.105317039190068851e-01
7.740535232594851767e-01 7.037032666750071552e-01
7.749261878854822871e-01 6.969169587884239681e-01
7.757988525114795086e-01 6.901733573776519526e-01
7.766715171374766191e-01 6.834730395610897347e-01
7.775441817634738406e-01 6.768165824571320544e-01
7.784168463894709511e-01 6.702045631841774265e-01
7.792895110154681726e-01 6.636375588606204801e-01
7.801621756414652831e-01 6.571161466048598410e-01
7.810348402674625046e-01 6.506409035352902492e-01
7.819075048934596150e-01 6.442124067703103307e-01
7.827801695194568365e-01 6.378312334283146035e-01
7.836528341454539470e-01 6.314979606277015822e-01
7.845254987714511685e-01 6.252131654868662292e-01
7.853981633974482790e-01 6.189774251242069480e-01
7.862708280234455005e-01 6.127913166581183679e-01
7.871434926494426110e-01 6.066554172069991147e-01
7.880161572754398325e-01 6.005703038892440393e-01
7.888888219014369430e-01 5.945365538232514346e-01
7.897614865274341645e-01 5.885547441274162628e-01
7.906341511534312749e-01 5.826254519201368165e-01
7.915068157794284964e-01 5.767492543198081689e-01
7.923794804054256069e-01 5.709267284448283908e-01
7.932521450314228284e-01 5.651584514135926662e-01
7.941248096574199389e-01 5.594450003444990660e-01
7.949974742834171604e-01 5.537869523559427742e-01
7.958701389094142709e-01 5.481848845663219727e-01
7.967428035354114924e-01 5.426393740940316235e-01
7.976154681614086028e-01 5.371509980574700194e-01
7.984881327874058243e-01 5.317203335750323445e-01
7.993607974134029348e-01 5.263479577651163366e-01
8.002334620394001563e-01 5.210344477461176238e-01
8.011061266653972668e-01 5.157803806364339438e-01
8.019787912913944883e-01 5.105863335544608139e-01
8.028514559173915988e-01 5.054528836185960827e-01
8.037241205433888203e-01 5.003806079472348234e-01
8.045967851693859307e-01 4.953700836587753842e-01
8.054694497953831522e-01 4.904218878716127827e-01
8.063421144213802627e-01 4.855365977041450898e-01
8.072147790473774842e-01 4.807147902747676560e-01
8.080874436733745947e-01 4.759570427018783301e-01
8.089601082993718162e-01 4.712639321038724072e-01
8.098327729253689267e-01 4.666360355991480136e-01
8.107054375513661482e-01 4.620739303061002778e-01
8.115781021773632586e-01 4.575781933431272153e-01
8.124507668033603691e-01 4.531494018286246761e-01
8.133234314293575906e-01 4.487881328809889547e-01
8.141960960553547011e-01 4.444949636186175668e-01
8.150687606813519226e-01 4.402704711599063070e-01
8.159414253073490331e-01 4.361152326232526355e-01
8.168140899333462546e-01 4.320298251270523471e-01
8.176867545593433650e-01 4.280148257897027908e-01
8.185594191853405865e-01 4.240708117295999280e-01
8.194320838113376970e-01 4.201983600651412742e-01
8.203047484373349185e-01 4.163980479147222913e-01
8.211774130633320290e-01 4.126704523967408833e-01
8.220500776893292505e-01 4.090161506295924010e-01
8.229227423153263610e-01 4.054357197316747485e-01
8.237954069413235825e-01 4.019297368213832766e-01
8.246680715673206929e-01 3.984987790171158339e-01
8.255407361933179144e-01 3.951434234372679932e-01
8.264134008193150249e-01 3.918642472002373811e-01
8.272860654453122464e-01 3.886618274244195703e-01
8.281587300713093569e-01 3.855367412282122430e-01
8.290313946973065784e-01 3.824895657300110829e-01
8.299040593233036889e-01 3.794939435243949166e-01
8.307767239493009104e-01 3.765230342832460164e-01
8.316493885752980209e-01 3.735766907409186488e-01
8.325220532012952424e-01 3.706547656317659145e-01
8.333947178272923528e-01 3.677571116901422466e-01
8.342673824532895743e-01 3.648835816504007457e-01
8.351400470792866848e-01 3.620340282468957893e-01
8.360127117052839063e-01 3.592083042139804783e-01
8.368853763312810168e-01 3.564062622860091900e-01
8.377580409572782383e-01 3.536277551973349698e-01
8.386307055832753488e-01 3.508726356823123615e-01
8.395033702092725703e-01 3.481407564752943551e-01
8.403760348352696807e-01 3.454319703106353279e-01
8.412486994612669022e-01 3.427461299226883251e-01
8.421213640872640127e-01 3.400830880458078909e-01
8.429940287132612342e-01 3.374426974143470703e-01
8.438666933392583447e-01 3.348248107626601855e-01
8.447393579652555662e-01 3.322292808251002816e-01
8.456120225912526767e-01 3.296559603360219026e-01
8.464846872172498982e-01 3.271047020297780938e-01
8.473573518432470086e-01 3.245753586407231772e-01
8.482300164692442301e-01 3.220677829032103090e-01
8.491026810952413406e-01 3.195818275515939222e-01
8.499753457212385621e-01 3.171173453202269510e-01
8.508480103472356726e-01 3.146741889434639949e-01
8.517206749732328941e-01 3.122522111556579882e-01
8.525933395992300046e-01 3.098512646911634194e-01
8.534660042252271150e-01 3.074712022843335557e-01
8.543386688512243365e-01 3.051118766695220530e-01
8.552113334772214470e-01 3.027731405810831222e-01
8.560839981032186685e-01 3.004548467533698641e-01
8.569566627292157790e-01 2.981568479207367672e-01
8.578293273552130005e-01 2.958789968175368768e-01
8.587019919812101110e-01 2.936211461781245147e-01
8.595746566072073325e-01 2.913831487368530038e-01
8.604473212332044429e-01 2.891648572280764440e-01
8.613199858592016644e-01 2.869661243861480471e-01
8.621926504851987749e-01 2.847868029454221905e-01
8.630653151111959964e-01 2.826267456402520306e-01
8.639379797371931069e-01 2.804858052049920003e-01
8.648106443631903284e-01 2.783638343739950893e-01
8.656833089891874389e-01 2.762606858816155642e-01
8.665559736151846604e-01 2.741762124622069141e-01
8.674286382411817709e-01 2.721102668501230171e-01
8.683013028671789924e-01 2.700627017797174179e-01
8.691739674931761028e-01 2.680333699853442164e-01
8.700466321191733243e-01 2.660221242013566800e-01
8.709192967451704348e-01 2.640288171621090751e-01
8.717919613711676563e-01 2.620533016019546690e-01
8.726646259971647668e-01 2.600954302552476172e-01
8.735372906231619883e-01 2.581550558563411868e-01
8.744099552491590988e-01 2.562320311395896444e-01
8.752826198751563203e-01 2.543262088393462572e-01
8.761552845011534307e-01 2.524374416899652362e-01
8.770279491271506522e-01 2.505655824257998487e-01
8.779006137531477627e-01 2.487104837812043057e-01
8.787732783791449842e-01 2.468719984905318188e-01
8.796459430051420947e-01 2.450499792881367100e-01
8.805186076311393162e-01 2.432442789083722190e-01
8.813912722571364267e-01 2.414547500855925011e-01
8.822639368831336482e-01 2.396812455541508791e-01
8.831366015091307586e-01 2.379236180484015084e-01
8.840092661351279801e-01 2.361817203026977396e-01
8.848819307611250906e-01 2.344554050513937560e-01
8.857545953871223121e-01 2.327445250288428247e-01
8.866272600131194226e-01 2.310489329693991845e-01
8.874999246391166441e-01 2.293684816074160193e-01
8.883725892651137546e-01 2.277030236772476512e-01
8.892452538911109761e-01 2.260524119132473198e-01
8.901179185171080865e-01 2.244164990497691248e-01
8.909905831431053080e-01 2.227951378211665556e-01
8.918632477691024185e-01 2.211881809617936567e-01
8.927359123950996400e-01 2.195954812060037786e-01
8.936085770210967505e-01 2.180168912881510490e-01
8.944812416470938610e-01 2.164522639425890682e-01
8.953539062730910825e-01 2.149014519036713255e-01
8.962265708990881929e-01 2.133643079057519765e-01
8.970992355250854144e-01 2.118406846831843993e-01
8.979719001510825249e-01 2.103304349703226661e-01
8.988445647770797464e-01 2.088334115015202108e-01
8.997172294030768569e-01 2.073494670111310501e-01
9.005898940290740784e-01 2.058784542335086731e-01
9.014625586550711889e-01 2.044202259030070967e-01
9.023352232810684104e-01 2.029746347539797269e-01
9.032078879070655208e-01 2.015415335207806913e-01
9.040805525330627423e-01 2.001207749377633682e-01
9.049532171590598528e-01 1.987122117392818577e-01
9.058258817850570743e-01 1.973156966596895101e-01
9.066985464110541848e-01 1.959310824333404255e-01
9.075712110370514063e-01 1.945582217945881209e-01
9.084438756630485168e-01 1.931969674777864743e-01
9.093165402890457383e-01 1.918471722172890026e-01
9.101892049150428488e-01 1.905086887474498059e-01
9.110618695410400703e-01 1.891813698026222623e-01
9.119345341670371807e-01 1.878650681171604997e-01
9.128071987930344022e-01 1.865596364254178130e-01
9.136798634190315127e-01 1.852649274617483299e-01
9.145525280450287342e-01 1.839807939605055120e-01
9.154251926710258447e-01 1.827070886560433760e-01
9.162978572970230662e-01 1.814436642827153834e-01
9.171705219230201767e-01 1.801900357346365167e-01
9.180431865490173982e-01 1.789457644231849942e-01
9.189158511750145086e-01 1.777107728586107827e-01
9.197885158010117301e-01 1.764849835511630438e-01
9.206611804270088406e-01 1.752683190110916889e-01
9.215338450530060621e-01 1.740607017486459351e-01
9.224065096790031726e-01 1.728620542740757493e-01
9.232791743050003941e-01 1.716722990976302932e-01
9.241518389309975046e-01 1.704913587295594501e-01
9.250245035569947261e-01 1.693191556801125486e-01
9.258971681829918365e-01 1.681556124595393609e-01
9.267698328089890580e-01 1.670006515780892153e-01
9.276424974349861685e-01 1.658541955460118844e-01
9.285151620609833900e-01 1.647161668735567797e-01
9.293878266869805005e-01 1.635864880709736180e-01
9.302604913129777220e-01 1.624650816485117000e-01
9.311331559389748325e-01 1.613518701164209646e-01
9.320058205649720540e-01 1.602467759849505735e-01
9.328784851909691644e-01 1.591497217643504380e-01
9.337511498169663859e-01 1.580606299648698310e-01
9.346238144429634964e-01 1.569794230967585802e-01
9.354964790689606069e-01 1.559060236702661251e-01
9.363691436949578284e-01 1.548403541956418772e-01
9.372418083209549389e-01 1.537823371831356645e-01
9.381144729469521604e-01 1.527318951429967875e-01
9.389871375729492708e-01 1.516889505854751019e-01
9.398598021989464923e-01 1.506534260208198805e-01
9.407324668249436028e-01 1.496252439592809791e-01
9.416051314509408243e-01 1.486043269111076148e-01
9.424777960769379348e-01 1.475905973865496712e-01
9.433504607029351563e-01 1.465839778958564765e-01
9.442231253289322668e-01 1.455843909492778032e-01
9.450957899549294883e-01 1.445917590570630074e-01
9.459684545809265988e-01 1.436060047294618058e-01
9.468411192069238203e-01 1.426270504767236380e-01
9.477137838329209307e-01 1.416548188090982208e-01
9.485864484589181522e-01 1.406892322368348824e-01
9.494591130849152627e-01 1.397302132701834787e-01
9.503317777109124842e-01 1.387776844193932824e-01
9.512044423369095947e-01 1.378315681947141491e-01
9.520771069629068162e-01 1.368917871063953517e-01
9.529497715889039267e-01 1.359582636646866904e-01
9.538224362149011482e-01 1.350309203798374935e-01
9.546951008408982586e-01 1.341096797620975889e-01
9.555677654668954801e-01 1.331944643217163327e-01
9.564404300928925906e-01 1.322851965689434139e-01
9.573130947188898121e-01 1.313817990140282443e-01
9.581857593448869226e-01 1.304841941672205685e-01
9.590584239708841441e-01 1.295923045387697981e-01
9.599310885968812546e-01 1.287060526389256498e-01
9.608037532228784761e-01 1.278253609779374800e-01
9.616764178488755865e-01 1.269501520660550609e-01
9.625490824748728080e-01 1.260803484135277486e-01
9.634217471008699185e-01 1.252158725306053710e-01
9.642944117268671400e-01 1.243566469275372011e-01
9.651670763528642505e-01 1.235025941145730249e-01
9.660397409788614720e-01 1.226536366019622126e-01
9.669124056048585825e-01 1.218096968999545643e-01
9.677850702308558040e-01 1.209706975187993944e-01
9.686577348568529144e-01 1.201365609687464614e-01
9.695303994828501359e-01 1.193072097600451631e-01
9.704030641088472464e-01 1.184825664029452441e-01
9.712757287348444679e-01 1.176625534076960466e-01
9.721483933608415784e-01 1.168470932845473709e-01
9.730210579868387999e-01 1.160361085437485451e-01
9.738937226128359104e-01 1.152295216955493695e-01
9.747663872388331319e-01 1.144272552501991724e-01
9.756390518648302423e-01 1.136292317179477263e-01
9.765117164908273528e-01 1.128353736090444842e-01
9.773843811168245743e-01 1.120456034337389550e-01
9.782570457428216848e-01 1.112598437022808140e-01
9.791297103688189063e-01 1.104780169249195004e-01
9.800023749948160168e-01 1.097000456119047590e-01
9.808750396208132383e-01 1.089258522734859319e-01
9.817477042468103487e-01 1.081553594199128054e-01
9.826203688728075702e-01 1.073884895614347218e-01
9.834930334988046807e-01 1.066251652083014534e-01
9.843656981248019022e-01 1.058653088707623702e-01
9.852383627507990127e-01 1.051088430590671891e-01
9.861110273767962342e-01 1.043556902834653494e-01
9.869836920027933447e-01 1.036057730542065541e-01
9.878563566287905662e-01 1.028590138815401733e-01
9.887290212547876767e-01 1.021153352757159932e-01
9.896016858807848982e-01 1.013746597469833699e-01
9.904743505067820086e-01 1.006369098055920341e-01
9.913470151327792301e-01 9.990200796179141141e-02
9.922196797587763406e-01 9.916987672583117697e-02
9.930923443847735621e-01 9.844043860796077017e-02
9.939650090107706726e-01 9.771361611842990791e-02
9.948376736367678941e-01 9.698933176748797402e-02
9.957103382627650046e-01 9.626750806538474092e-02
9.965830028887622261e-01 9.554806752236955081e-02
9.974556675147593365e-01 9.483093264869213446e-02
9.983283321407565580e-01 9.411602595460195897e-02
9.992009967667536685e-01 9.340326995034865798e-02
1.000073661392750779e+00 9.269258714618178185e-02
1.000946326018748112e+00 9.198390005235065892e-02
1.001818990644745222e+00 9.127713117910525586e-02
1.002691655270742332e+00 9.057220303669492878e-02
1.003564319896739443e+00 8.986903813536924190e-02
1.004436984522736775e+00 8.916718064525107346e-02
1.005309649148733886e+00 8.846626178527809692e-02
1.006182313774730996e+00 8.776633463892109799e-02
1.007054978400728107e+00 8.706745228965101502e-02
1.007927643026725439e+00 8.636966782093868922e-02
1.008800307652722550e+00 8.567303431625536425e-02
1.009672972278719660e+00 8.497760485907188133e-02
1.010545636904716771e+00 8.428343253285919268e-02
1.011418301530714103e+00 8.359057042108808400e-02
1.012290966156711214e+00 8.289907160722986834e-02
1.013163630782708324e+00 8.220898917475533141e-02
1.014036295408705435e+00 8.152037620713545318e-02
